task_id,timestamp,hour_of_day,day_of_week,month,shift_type,operator_id,machine_id,machine_type,task_type,weather,soil_condition,operator_skill_level,operator_experience_years,engine_hours,fuel_level_pct,payload_tonnes,temperature_c,distance_m,idle_time_pct,previous_task_time_min,estimated_time_min,actual_time_min,time_delta_min
T04175,2025-02-19 11:06:55,11,2,2,day,OP1053,EXC002,Excavator,Transfer,Sunny,Rocky,Intermediate,7.0,515.3,60.5,8.36,15.8,71.0,35.9,34.1,29.8,27.3,-2.5
T04176,2025-11-08 02:49:19,2,5,11,night,OP1010,BCK004,Backhoe,Earth Excavation,Sunny,Dry,Intermediate,8.6,2908.1,64.0,5.47,29.8,83.1,32.6,64.6,58.9,71.4,12.5
T04177,2026-02-21 12:54:21,12,5,2,day,OP1012,EXC007,Excavator,Grading,Windy,Dry,Beginner,1.4,6403.5,82.8,8.54,15.1,118.1,46.0,81.1,46.1,71.1,25.0
T04178,2026-02-03 13:05:55,13,1,2,day,OP1024,GRD002,Grader,Foundation Digging,Sunny,Loose,Beginner,1.5,5966.0,44.5,2.83,14.3,124.5,7.2,26.9,89.7,92.5,2.8
T04179,2025-01-22 23:59:56,23,2,1,night,OP1006,BCK003,Backhoe,Material Loading,Cloudy,Rocky,Intermediate,3.3,1481.2,71.3,11.33,14.7,163.8,20.1,98.3,40.9,40.4,-0.5
T04180,2025-02-24 15:19:26,15,0,2,day,OP1016,BCK001,Backhoe,Foundation Digging,Windy,Loose,Beginner,2.9,3442.0,53.1,9.1,19.8,85.4,37.4,70.0,90.2,109.4,19.2
T04181,2025-03-01 09:45:57,9,5,3,day,OP1045,EXC002,Excavator,Transfer,Sunny,Dry,Intermediate,6.5,587.8,66.3,14.7,27.0,235.3,25.0,25.4,24.0,28.6,4.6
T04182,2026-05-18 08:07:06,8,0,5,day,OP1024,BCK003,Backhoe,Trenching,Cloudy,Loose,Beginner,1.5,4987.6,75.4,8.5,39.4,142.6,34.5,35.7,57.1,69.4,12.3
T04183,2025-02-19 13:41:56,13,2,2,day,OP1039,LDR003,Loader,Demolition,Foggy,Clay,Expert,10.2,1232.5,40.9,10.93,14.5,215.2,16.1,33.0,105.7,103.2,-2.5
T04184,2025-11-20 09:00:32,9,3,11,day,OP1012,EXC006,Excavator,Foundation Digging,Cloudy,Loose,Beginner,1.4,4926.1,61.2,14.58,23.9,146.8,41.3,74.4,89.0,130.4,41.4
T04185,2025-07-02 23:44:22,23,2,7,night,OP1035,LDR002,Loader,Grading,Rainy,Wet,Beginner,2.8,1507.7,68.5,13.86,32.5,306.9,62,81.7,54.1,95.3,41.2
T04186,2026-07-31 15:55:36,15,4,7,day,OP1002,LDR001,Loader,Foundation Digging,Rainy,Clay,Expert,18.3,5832.4,74.9,12.03,32.9,10,41.4,46.4,107.5,110.5,3.0
T04187,2025-10-16 15:15:08,15,3,10,day,OP1052,LDR001,Loader,Demolition,Sunny,Loose,Intermediate,5.8,3729.8,39.3,3.85,34.2,99.2,39.5,71.7,96.9,114.2,17.3
T04188,2025-04-09 21:47:35,21,2,4,night,OP1027,BCK003,Backhoe,Foundation Digging,Cloudy,Rocky,Intermediate,6.2,2042.6,77.7,12.76,33.7,162.6,24.4,71.1,95.8,109.9,14.1
T04189,2025-03-03 11:30:07,11,0,3,day,OP1035,GRD003,Grader,Earth Excavation,Cloudy,Loose,Beginner,2.8,534.5,70.1,7.93,26.2,124.2,58.5,68.0,62.7,93.1,30.4
T04190,2025-05-26 21:39:57,21,0,5,night,OP1010,EXC007,Excavator,Demolition,Rainy,Clay,Intermediate,8.6,4427.9,77.2,8.01,37.3,10,32.7,29.5,118.9,147.2,28.3
T04191,2026-09-12 10:08:52,10,5,9,day,OP1007,GRD003,Grader,Transfer,Rainy,Wet,Beginner,1.2,4607.5,77.7,16.13,31.9,151.8,48.4,11.0,36.4,50.5,14.1
T04192,2025-11-17 21:53:31,21,0,11,night,OP1041,BCK004,Backhoe,Foundation Digging,Rainy,Loose,Intermediate,4.3,2979.6,63.2,9.58,22.1,259.4,6.1,15.1,92.1,111.3,19.2
T04193,2025-12-30 01:50:50,1,1,12,night,OP1035,EXC002,Excavator,Earth Excavation,Sunny,Dry,Beginner,2.8,2804.6,62.0,17.36,21.6,238.6,43.8,61.1,58.7,89.0,30.3
T04194,2026-08-15 20:48:58,20,5,8,night,OP1044,EXC006,Excavator,Earth Excavation,Foggy,Rocky,Beginner,1.1,6886.1,71.0,12.79,34.8,264.1,32.4,62.1,94.7,119.3,24.6
T04195,2025-06-09 20:14:15,20,0,6,night,OP1002,GRD002,Grader,Trenching,Foggy,Rocky,Expert,18.3,4223.4,88.3,0,37.1,124.8,39.8,25.3,73.8,82.5,8.7
T04196,2025-02-21 08:04:46,8,4,2,day,OP1001,DZR003,Dozer,Transfer,Sunny,Loose,Expert,13.7,2452.7,49.9,6.84,20.5,142.7,40.4,26.9,25.2,32.6,7.4
T04197,2026-03-25 01:13:19,1,2,3,night,OP1059,EXC002,Excavator,Material Loading,Rainy,Loose,Expert,22.2,3424.9,81.2,5.91,22.6,115.1,62,61.2,40.5,48.0,7.5
T04198,2025-12-26 07:54:20,7,4,12,day,OP1045,GRD001,Grader,Site Clearing,Rainy,Dry,Intermediate,6.5,4865.1,54.7,8.31,26.9,194.4,19.9,54.5,90.1,114.1,24.0
T04199,2026-03-18 09:06:26,9,2,3,day,OP1056,EXC004,Excavator,Trenching,Windy,Dry,Intermediate,4.7,4109.6,78.5,6.91,33.0,242.7,41.2,68.2,57.7,54.3,-3.4
T04200,2025-05-09 09:14:03,9,4,5,day,OP1027,BCK003,Backhoe,Material Loading,Cloudy,Clay,Intermediate,6.2,2257.8,63.8,8.44,35.8,239.5,18.7,78.0,36.3,39.6,3.3
T04201,2026-04-07 11:03:20,11,1,4,day,OP1037,BCK004,Backhoe,Foundation Digging,Rainy,Rocky,Expert,24.1,4005.6,83.9,11.08,41.7,35.3,41.2,47.1,112.4,120.5,8.1
T04202,2025-07-30 08:06:17,8,2,7,day,OP1024,DZR004,Dozer,Foundation Digging,Cloudy,Loose,Beginner,1.5,2412.7,71.2,11.86,32.6,26.4,9.0,34.3,81.1,107.3,26.2
T04203,2026-07-25 07:34:38,7,5,7,day,OP1014,DZR003,Dozer,Transfer,Sunny,Dry,Expert,21.2,6241.3,43.8,7.54,32.5,81.2,22.1,33.6,27.6,29.8,2.2
T04204,2025-08-21 20:38:39,20,3,8,night,OP1025,EXC006,Excavator,Transfer,Rainy,Wet,Expert,17.0,4265.4,77.2,13.69,37.3,159.0,42.3,69.3,35.4,30.2,-5.2
T04205,2026-07-03 10:13:56,10,4,7,day,OP1034,GRD001,Grader,Material Loading,Cloudy,Clay,Beginner,1.3,6245.5,79.9,21.72,31.2,245.5,14.9,102.9,41.7,66.0,24.3
T04206,2025-01-21 19:11:22,19,1,1,night,OP1020,DZR002,Dozer,Site Clearing,Foggy,Clay,Intermediate,8.4,2618.1,66.8,11.52,22.8,114.6,34.3,22.4,82.3,104.9,22.6
T04207,2025-12-11 11:15:35,11,3,12,day,OP1014,LDR002,Loader,Demolition,Cloudy,Clay,Expert,21.2,2686.5,94.5,6.9,13.1,160.9,23.9,97.1,100.4,97.1,-3.3
T04208,2026-04-17 09:34:21,9,4,4,day,OP1038,EXC006,Excavator,Grading,Sunny,Clay,Beginner,2.4,6006.7,56.9,4.32,32.7,206.6,40.7,64.0,47.7,88.6,40.9
T04209,2025-08-11 15:07:35,15,0,8,day,OP1022,EXC002,Excavator,Grading,Cloudy,Dry,Beginner,0.6,1779.4,82.5,18.25,32.3,173.3,34.8,57.7,39.1,73.5,34.4
T04210,2026-04-09 14:42:45,14,3,4,day,OP1059,EXC002,Excavator,Earth Excavation,Cloudy,Clay,Expert,22.2,3538.6,80.1,3.64,39.0,40.9,59.7,51.2,68.4,83.9,15.5
T04211,2026-07-09 13:14:31,13,3,7,day,OP1004,LDR004,Loader,Material Loading,Rainy,Rocky,Intermediate,6.3,5979.7,49.7,16.34,31.4,124.7,16.8,45.2,53.2,56.4,3.2
T04212,2026-01-21 03:06:10,3,2,1,night,OP1001,EXC007,Excavator,Trenching,Cloudy,Wet,Expert,13.7,6174.2,54.8,10.38,20.2,90.8,27.9,84.3,64.6,70.5,5.9
T04213,2025-08-04 21:39:13,21,0,8,night,OP1013,DZR003,Dozer,Foundation Digging,Rainy,Clay,Expert,18.9,3654.1,77.7,10.43,30.2,104.0,12.7,63.2,101.3,101.7,0.4
T04214,2025-02-21 13:32:06,13,4,2,day,OP1023,DZR001,Dozer,Grading,Sunny,Dry,Beginner,2.1,1173.8,69.4,11.63,19.9,76.4,20.7,66.2,38.0,73.5,35.5
T04215,2025-08-27 12:44:17,12,2,8,day,OP1032,LDR002,Loader,Material Loading,Windy,Wet,Intermediate,3.9,1913.1,66.6,11.19,28.1,124.0,32.0,45.7,39.5,49.9,10.4
T04216,2026-07-10 15:02:54,15,4,7,day,OP1014,DZR001,Dozer,Foundation Digging,Rainy,Dry,Expert,21.2,4853.5,49.6,10.74,30.6,100.5,22.6,44.7,96.3,97.0,0.7
T04217,2025-04-09 09:21:05,9,2,4,day,OP1043,LDR002,Loader,Trenching,Sunny,Dry,Expert,19.0,890.1,68.7,16.93,29.2,189.6,19.4,68.9,48.0,45.8,-2.2
T04218,2025-11-05 01:56:58,1,2,11,night,OP1020,BCK001,Backhoe,Material Loading,Sunny,Rocky,Intermediate,8.4,5292.2,75.6,8.76,26.3,177.0,22.6,82.9,44.1,56.3,12.2
T04219,2026-07-09 09:18:27,9,3,7,day,OP1027,EXC004,Excavator,Trenching,Windy,Wet,Intermediate,6.2,4934.6,69.0,6.99,34.3,72.8,27.6,35.4,64.9,76.6,11.7
T04220,2026-08-18 07:43:45,7,1,8,day,OP1036,BCK002,Backhoe,Transfer,Cloudy,Clay,Intermediate,3.3,6983.3,74.7,9.14,33.9,232.7,12.2,12.2,32.1,36.5,4.4
T04221,2025-08-28 12:28:26,12,3,8,day,OP1056,DZR004,Dozer,Foundation Digging,Rainy,Wet,Intermediate,4.7,2625.8,85.6,3.99,32.2,255.1,40.3,24.7,103.9,136.0,32.1
T04222,2026-03-23 15:38:01,15,0,3,day,OP1005,LDR003,Loader,Trenching,Cloudy,Clay,Expert,18.5,4131.2,61.6,11.78,27.2,259.2,54.2,47.4,57.9,66.1,8.2
T04223,2026-09-22 02:37:04,2,1,9,night,OP1009,EXC008,Excavator,Transfer,Sunny,Rocky,Intermediate,5.2,4975.9,76.1,14.46,31.5,141.9,27.7,42.2,32.7,36.2,3.5
T04224,2025-10-17 13:51:34,13,4,10,day,OP1014,BCK002,Backhoe,Earth Excavation,Windy,Loose,Expert,21.2,4758.7,68.3,16.3,30.8,262.4,20.0,80.6,75.0,77.1,2.1
T04225,2026-06-25 00:25:04,0,3,6,night,OP1035,DZR002,Dozer,Earth Excavation,Cloudy,Rocky,Beginner,2.8,6408.4,52.4,15.85,35.4,168.7,49.1,41.7,85.7,148.9,63.2
T04226,2025-03-09 01:05:41,1,6,3,night,OP1034,BCK003,Backhoe,Material Loading,Rainy,Wet,Beginner,1.3,1810.0,47.1,12.23,30.6,169.8,18.3,49.1,43.9,62.5,18.6
T04227,2026-09-01 07:18:07,7,1,9,day,OP1049,LDR005,Loader,Material Loading,Cloudy,Rocky,Beginner,0.8,4600.5,81.9,9.86,27.7,133.6,40.7,47.2,44.3,44.7,0.4
T04228,2026-01-01 14:26:40,14,3,1,day,OP1020,EXC002,Excavator,Material Loading,Windy,Wet,Intermediate,8.4,2823.1,72.4,13.24,9.6,252.6,39.6,34.3,39.5,31.0,-8.5
T04229,2026-03-21 20:27:27,20,5,3,night,OP1042,EXC008,Excavator,Trenching,Sunny,Loose,Beginner,1.3,3630.8,61.4,21.39,25.2,86.6,17.1,18.9,52.7,82.3,29.6
T04230,2025-09-18 09:55:21,9,3,9,day,OP1050,EXC001,Excavator,Foundation Digging,Cloudy,Clay,Intermediate,7.7,4328.6,62.1,15.36,25.1,157.7,23.1,36.4,91.2,98.3,7.1
T04231,2025-05-03 08:37:49,8,5,5,day,OP1009,EXC004,Excavator,Foundation Digging,Foggy,Wet,Intermediate,5.2,1780.8,84.2,2.11,41.6,330.1,27.0,78.5,100.0,126.5,26.5
T04232,2025-12-03 07:18:47,7,2,12,day,OP1039,EXC004,Excavator,Foundation Digging,Windy,Loose,Expert,10.2,3342.6,39.0,14.67,28.5,277.1,27.5,47.3,84.1,89.3,5.2
T04233,2025-11-24 11:22:30,11,0,11,day,OP1054,LDR005,Loader,Transfer,Windy,Loose,Intermediate,5.0,2550.4,71.7,9.81,23.9,133.9,14.7,16.9,27.1,10.7,-16.4
T04234,2026-03-16 20:19:33,20,0,3,night,OP1025,GRD003,Grader,Site Clearing,Cloudy,Wet,Expert,17.0,3296.6,63.6,7.75,22.1,10,56.1,31.8,82.4,97.6,15.2
T04235,2026-06-01 13:59:53,13,0,6,day,OP1035,EXC002,Excavator,Material Loading,Windy,Wet,Beginner,2.8,3925.2,86.2,4.9,34.8,60.3,49.3,10.4,41.7,57.7,16.0
T04236,2025-08-20 10:51:24,10,2,8,day,OP1042,DZR004,Dozer,Site Clearing,Rainy,Clay,Beginner,1.3,2566.9,96.4,8.98,26.6,40.9,21.4,95.5,90.5,122.7,32.2
T04237,2025-08-20 07:15:08,7,2,8,day,OP1017,EXC005,Excavator,Grading,Foggy,Clay,Expert,13.3,4475.1,47.6,15.54,24.1,206.8,12.5,84.9,51.2,46.4,-4.8
T04238,2026-03-16 08:59:56,8,0,3,day,OP1035,DZR002,Dozer,Material Loading,Sunny,Loose,Beginner,2.8,5673.7,59.6,13.86,23.5,228.8,53.3,48.8,37.9,38.7,0.8
T04239,2025-01-28 15:51:51,15,1,1,day,OP1002,EXC008,Excavator,Earth Excavation,Sunny,Dry,Expert,18.3,585.3,65.0,16.05,23.0,80.5,30.1,57.3,58.0,64.4,6.4
T04240,2026-02-17 12:22:26,12,1,2,day,OP1010,DZR003,Dozer,Demolition,Sunny,Wet,Intermediate,8.6,5089.3,90.3,11.55,21.8,91.1,22.9,54.1,110.7,117.1,6.4
T04241,2025-02-22 01:33:45,1,5,2,night,OP1006,LDR003,Loader,Foundation Digging,Sunny,Wet,Intermediate,3.3,1250.8,90.6,14.25,16.1,137.2,7.5,18.4,85.5,99.4,13.9
T04242,2025-08-18 08:14:43,8,0,8,day,OP1020,EXC005,Excavator,Material Loading,Rainy,Clay,Intermediate,8.4,4460.8,98,3.96,26.0,104.1,28.7,60.4,47.8,64.7,16.9
T04243,2025-12-12 21:06:58,21,4,12,night,OP1045,BCK002,Backhoe,Demolition,Windy,Rocky,Intermediate,6.5,5169.7,85.4,10.3,14.6,94.3,35.7,110.0,130.9,165.3,34.4
T04244,2025-12-30 10:55:39,10,1,12,day,OP1027,LDR002,Loader,Grading,Sunny,Wet,Intermediate,6.2,2825.1,96.0,2.54,20.4,17.6,41.2,40.0,43.9,47.6,3.7
T04245,2026-07-02 20:53:20,20,3,7,night,OP1014,DZR003,Dozer,Foundation Digging,Rainy,Dry,Expert,21.2,6077.4,63.7,13.38,35.8,267.7,28.5,44.5,100.7,104.4,3.7
T04246,2026-06-16 10:58:18,10,1,6,day,OP1039,GRD001,Grader,Trenching,Windy,Dry,Expert,10.2,6121.6,59.7,17.8,32.2,185.2,16.9,29.5,58.7,58.8,0.1
T04247,2026-07-27 15:47:27,15,0,7,day,OP1009,LDR004,Loader,Trenching,Sunny,Clay,Intermediate,5.2,6111.9,77.2,5.83,34.1,143.2,21.9,76.5,60.4,75.7,15.3
T04248,2026-07-01 08:21:45,8,2,7,day,OP1006,LDR005,Loader,Material Loading,Rainy,Loose,Intermediate,3.3,4148.2,67.1,10.7,30.1,10,9.6,55.2,45.1,52.3,7.2
T04249,2025-07-04 07:42:07,7,4,7,day,OP1028,EXC005,Excavator,Demolition,Rainy,Wet,Beginner,1.6,4132.1,35.3,12.83,33.5,53.8,51.1,86.1,122.7,166.8,44.1
T04250,2026-03-26 02:39:38,2,3,3,night,OP1052,BCK004,Backhoe,Transfer,Rainy,Rocky,Intermediate,5.8,3915.5,55.9,12.22,27.7,240.6,40.6,64.2,36.2,51.3,15.1
T04251,2026-04-08 01:07:37,1,2,4,night,OP1023,LDR005,Loader,Transfer,Sunny,Dry,Beginner,2.1,3532.8,69.4,8.72,29.5,95.1,32.1,67.4,25.0,41.2,16.2
T04252,2026-08-06 13:00:32,13,3,8,day,OP1033,DZR003,Dozer,Foundation Digging,Rainy,Wet,Expert,17.2,6330.5,66.8,24.87,20.8,55.8,34.3,19.4,121.1,121.9,0.8
T04253,2025-06-27 03:56:46,3,4,6,night,OP1020,GRD001,Grader,Earth Excavation,Cloudy,Wet,Intermediate,8.4,3535.3,56.7,17.83,33.3,136.7,30.4,55.4,70.9,99.1,28.2
T04254,2025-03-10 08:15:01,8,0,3,day,OP1054,DZR001,Dozer,Transfer,Sunny,Dry,Intermediate,5.0,1296.3,72.5,10.32,24.6,133.1,31.4,71.4,24.0,28.8,4.8
T04255,2025-04-25 02:40:09,2,4,4,night,OP1021,EXC002,Excavator,Trenching,Rainy,Loose,Intermediate,4.3,987.2,95.2,13.23,38.9,92.4,45.9,57.8,60.6,83.8,23.2
T04256,2026-01-01 09:12:32,9,3,1,day,OP1004,LDR004,Loader,Foundation Digging,Windy,Loose,Intermediate,6.3,4598.8,62.5,17.43,23.5,158.4,26.3,40.5,91.1,104.2,13.1
T04257,2026-08-28 08:12:18,8,4,8,day,OP1058,LDR003,Loader,Site Clearing,Cloudy,Rocky,Intermediate,3.3,5282.4,62.5,19.84,32.0,146.3,22.4,18.4,96.5,106.4,9.9
T04258,2025-05-25 02:05:57,2,6,5,night,OP1037,EXC001,Excavator,Earth Excavation,Windy,Rocky,Expert,24.1,3479.4,66.1,15.94,43.3,90.2,37.8,59.3,79.6,91.5,11.9
T04259,2026-03-26 14:46:52,14,3,3,day,OP1005,EXC006,Excavator,Earth Excavation,Rainy,Wet,Expert,18.5,5847.7,67.3,12.87,29.3,61.4,42.1,51.2,86.5,95.7,9.2
T04260,2026-02-28 03:51:23,3,5,2,night,OP1056,EXC004,Excavator,Grading,Sunny,Rocky,Intermediate,4.7,3976.6,77.7,7.75,24.3,121.9,46.9,32.8,49.9,59.9,10.0
T04261,2025-08-19 01:07:31,1,1,8,night,OP1036,EXC005,Excavator,Transfer,Rainy,Dry,Intermediate,3.3,4465.9,59.4,13.33,21.7,71.4,5.1,24.2,31.3,31.1,-0.2
T04262,2025-04-22 22:46:16,22,1,4,night,OP1042,EXC002,Excavator,Foundation Digging,Sunny,Clay,Beginner,1.3,971.4,83.0,4.61,35.7,224.3,21.8,31.0,82.5,98.0,15.5
T04263,2026-04-14 00:47:37,0,1,4,night,OP1042,LDR001,Loader,Grading,Sunny,Clay,Beginner,1.3,5039.4,62.4,13.22,30.1,149.5,20.3,74.1,46.0,61.6,15.6
T04264,2025-11-08 13:46:19,13,5,11,day,OP1040,DZR001,Dozer,Grading,Rainy,Loose,Intermediate,8.2,3071.9,64.5,17.67,22.3,151.8,35.5,66.0,51.0,51.1,0.1
T04265,2025-04-17 06:35:41,6,3,4,day,OP1031,BCK003,Backhoe,Material Loading,Windy,Clay,Expert,22.8,2096.4,95.5,7.55,38.7,41.4,17.0,67.3,37.8,29.2,-8.6
T04266,2025-12-13 15:43:32,15,5,12,day,OP1014,LDR003,Loader,Trenching,Cloudy,Rocky,Expert,21.2,3401.3,71.3,8.25,16.9,102.7,25.3,77.0,63.5,69.1,5.6
T04267,2025-04-11 21:51:51,21,4,4,night,OP1026,LDR002,Loader,Site Clearing,Sunny,Rocky,Beginner,2.3,908.5,41.4,2.79,30.8,52.6,7.3,108.7,84.3,101.2,16.9
T04268,2026-02-14 15:20:19,15,5,2,day,OP1028,LDR001,Loader,Foundation Digging,Cloudy,Rocky,Beginner,1.6,4613.1,66.6,8.81,14.0,28.2,40.5,45.8,103.9,143.9,40.0
T04269,2025-08-20 10:16:10,10,2,8,day,OP1011,BCK001,Backhoe,Material Loading,Cloudy,Clay,Intermediate,6.7,4732.6,81.7,17.26,29.3,217.3,35.7,53.0,39.5,36.4,-3.1
T04270,2025-03-08 12:52:23,12,5,3,day,OP1025,DZR003,Dozer,Demolition,Cloudy,Dry,Expert,17.0,2563.7,67.5,12.18,25.6,141.5,51.7,43.1,90.9,98.6,7.7
T04271,2026-09-21 12:59:17,12,0,9,day,OP1048,LDR004,Loader,Site Clearing,Rainy,Rocky,Beginner,2.2,6519.8,83.4,10.6,34.0,141.2,24.9,15.7,123.3,146.6,23.3
T04272,2025-02-20 00:12:47,0,3,2,night,OP1012,EXC004,Excavator,Earth Excavation,Windy,Rocky,Beginner,1.4,1252.6,81.4,16.42,16.0,210.9,39.7,62.7,75.9,131.8,55.9
T04273,2026-06-16 08:18:18,8,1,6,day,OP1040,GRD002,Grader,Demolition,Cloudy,Wet,Intermediate,8.2,6935.4,64.1,18.63,33.1,282.9,33.2,73.1,121.7,139.3,17.6
T04274,2025-01-22 07:16:00,7,2,1,day,OP1020,EXC007,Excavator,Earth Excavation,Cloudy,Clay,Intermediate,8.4,3518.3,75.9,11.82,17.5,203.9,28.9,41.9,68.4,73.0,4.6
T04275,2026-01-07 20:13:21,20,2,1,night,OP1060,EXC001,Excavator,Trenching,Foggy,Loose,Expert,10.8,5142.0,55.3,5.13,15.1,171.3,30.6,39.6,62.4,69.2,6.8
T04276,2026-05-01 14:11:22,14,4,5,day,OP1021,DZR001,Dozer,Transfer,Cloudy,Rocky,Intermediate,4.3,4342.2,86.5,12.28,35.2,159.3,34.2,60.4,32.9,38.3,5.4
T04277,2025-08-25 08:29:46,8,0,8,day,OP1030,GRD001,Grader,Material Loading,Windy,Dry,Intermediate,4.1,3967.4,63.3,18.89,25.2,172.5,30.2,94.9,36.5,42.7,6.2
T04278,2025-04-26 09:54:51,9,5,4,day,OP1013,EXC005,Excavator,Foundation Digging,Sunny,Wet,Expert,18.9,3629.1,79.9,22.02,32.9,78.1,21.9,44.7,89.4,84.4,-5.0
T04279,2025-07-22 08:27:16,8,1,7,day,OP1017,DZR003,Dozer,Earth Excavation,Rainy,Rocky,Expert,13.3,3555.1,87.3,6.72,20.7,76.2,15.5,67.1,90.7,84.2,-6.5
T04280,2026-04-02 11:13:32,11,3,4,day,OP1015,LDR005,Loader,Earth Excavation,Cloudy,Rocky,Beginner,0.6,3492.1,67.3,11.45,35.5,175.1,39.1,74.1,77.0,92.2,15.2
T04281,2026-08-02 03:01:49,3,6,8,night,OP1009,GRD001,Grader,Transfer,Cloudy,Clay,Intermediate,5.2,6462.3,43.2,11.25,31.8,98.8,23.0,39.4,31.5,27.1,-4.4
T04282,2026-07-08 00:12:30,0,2,7,night,OP1051,EXC004,Excavator,Material Loading,Cloudy,Loose,Expert,11.2,4924.5,52.7,12.92,26.7,107.0,52.0,103.4,38.0,39.9,1.9
T04283,2026-06-03 13:28:57,13,2,6,day,OP1019,DZR002,Dozer,Trenching,Cloudy,Wet,Intermediate,4.5,6251.8,34.7,9.49,28.0,124.1,25.6,13.9,64.8,81.9,17.1
T04284,2026-07-06 12:27:43,12,0,7,day,OP1054,EXC003,Excavator,Grading,Cloudy,Wet,Intermediate,5.0,5105.4,78.6,12.36,28.7,250.2,24.1,79.3,49.3,57.5,8.2
T04285,2026-03-27 03:34:39,3,4,3,night,OP1045,EXC001,Excavator,Grading,Sunny,Dry,Intermediate,6.5,5713.7,78.7,11.36,24.5,100.1,38.7,72.3,42.9,61.8,18.9
T04286,2026-03-16 13:21:46,13,0,3,day,OP1011,LDR005,Loader,Grading,Sunny,Dry,Intermediate,6.7,3368.6,56.7,11.54,27.6,115.3,38.7,17.7,39.3,51.9,12.6
T04287,2025-11-28 02:46:43,2,4,11,night,OP1030,EXC003,Excavator,Site Clearing,Cloudy,Loose,Intermediate,4.1,3496.4,51.1,13.86,21.0,57.4,25.0,78.0,76.5,90.1,13.6
T04288,2026-08-16 03:09:05,3,6,8,night,OP1051,DZR003,Dozer,Trenching,Sunny,Rocky,Expert,11.2,6400.5,94.7,16.76,23.1,154.1,50.4,80.5,68.8,86.3,17.5
T04289,2026-09-16 08:43:57,8,2,9,day,OP1041,LDR005,Loader,Grading,Cloudy,Loose,Intermediate,4.3,4710.4,81.6,13.13,35.7,95.3,19.7,36.0,44.7,61.7,17.0
T04290,2025-02-19 15:48:19,15,2,2,day,OP1058,BCK001,Backhoe,Site Clearing,Foggy,Wet,Intermediate,3.3,3405.7,78.8,11.12,22.7,136.7,40.5,76.7,87.2,108.4,21.2
T04291,2026-01-20 12:43:01,12,1,1,day,OP1060,EXC003,Excavator,Foundation Digging,Rainy,Clay,Expert,10.8,3886.3,50.5,10.23,15.8,271.5,33.2,36.0,109.7,118.9,9.2
T04292,2025-08-01 08:22:23,8,4,8,day,OP1028,EXC007,Excavator,Foundation Digging,Cloudy,Loose,Beginner,1.6,4912.9,58.5,5.26,28.3,231.5,51.1,82.5,88.9,146.5,57.6
T04293,2026-01-20 12:31:43,12,1,1,day,OP1019,DZR001,Dozer,Site Clearing,Windy,Loose,Intermediate,4.5,3604.4,72.3,8.82,16.1,165.7,9.0,51.7,78.6,80.9,2.3
T04294,2026-03-09 15:43:14,15,0,3,day,OP1020,GRD002,Grader,Trenching,Windy,Rocky,Intermediate,8.4,6215.0,82.0,11.71,30.7,136.8,32.1,59.0,71.9,78.4,6.5
T04295,2026-02-13 06:38:55,6,4,2,day,OP1014,DZR004,Dozer,Material Loading,Sunny,Clay,Expert,21.2,3857.7,42.0,16.67,20.5,181.8,29.2,92.2,37.1,36.6,-0.5
T04296,2025-07-15 15:23:52,15,1,7,day,OP1001,DZR003,Dozer,Demolition,Windy,Clay,Expert,13.7,3506.2,76.7,11.79,23.4,98.5,38.2,35.2,111.7,116.3,4.6
T04297,2025-03-03 12:31:16,12,0,3,day,OP1058,DZR003,Dozer,Grading,Rainy,Rocky,Intermediate,3.3,2527.1,59.7,9.48,22.1,138.3,43.9,80.2,55.2,63.8,8.6
T04298,2025-05-15 14:01:43,14,3,5,day,OP1040,DZR004,Dozer,Transfer,Sunny,Loose,Intermediate,8.2,1859.7,67.1,15.82,37.4,185.3,28.4,39.5,25.2,28.4,3.2
T04299,2026-02-05 11:44:18,11,3,2,day,OP1033,EXC002,Excavator,Foundation Digging,Cloudy,Rocky,Expert,17.2,3077.7,80.7,7.07,19.7,118.0,33.5,83.9,98.0,99.0,1.0
T04300,2025-11-04 18:46:00,18,1,11,night,OP1043,EXC001,Excavator,Earth Excavation,Cloudy,Wet,Expert,19.0,4674.4,89.7,8.24,17.7,164.5,21.4,94.7,74.0,86.7,12.7
T04301,2025-06-19 03:42:09,3,3,6,night,OP1035,LDR001,Loader,Demolition,Sunny,Wet,Beginner,2.8,2857.6,86.0,2.33,30.1,224.5,57.9,45.2,101.8,163.6,61.8
T04302,2026-08-19 11:00:30,11,2,8,day,OP1024,GRD002,Grader,Demolition,Rainy,Rocky,Beginner,1.5,7403.4,75.9,10.32,28.5,232.8,14.4,30.3,153.4,196.4,43.0
T04303,2026-05-29 21:34:34,21,4,5,night,OP1032,EXC008,Excavator,Site Clearing,Rainy,Loose,Intermediate,3.9,4134.8,77.8,9.73,37.0,135.8,49.0,25.6,90.2,97.7,7.5
T04304,2026-04-22 00:23:13,0,2,4,night,OP1046,EXC004,Excavator,Site Clearing,Cloudy,Wet,Beginner,2.1,4362.5,56.5,4.17,37.4,191.3,32.7,19.1,85.8,110.9,25.1
T04305,2025-03-05 02:00:47,2,2,3,night,OP1049,EXC001,Excavator,Material Loading,Cloudy,Dry,Beginner,0.8,2888.1,78.2,7.46,27.1,177.6,47.8,70.8,33.5,45.2,11.7
